Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN15_9068_CEIRJ006_ATV", 13.8, 1,    6635.33,   -3.0,   0.83281, 2,    6635.32, -123.0,   0.83281, 3,    6635.32,  117.0,   0.83281
"SCN_CN15_9050_CEI160_ATV", 13.8, 1,    7389.41,   -1.4,   0.92745, 2,    7389.41, -121.4,   0.92745, 3,    7389.41,  118.6,   0.92745
"SCN_CN15_9014_CEI077_ATV", 13.8, 1,    7389.91,   -1.4,   0.92751, 2,    7389.91, -121.4,   0.92751, 3,    7389.91,  118.6,   0.92751
"SCN_CN15_9052_CEI160_ATV", 13.8, 1,    7389.41,   -1.4,   0.92745, 2,    7389.41, -121.4,   0.92745, 3,    7389.41,  118.6,   0.92745
"SCN_CN15_421244_CEI", 13.8, 1,    7388.94,   -1.4,   0.92739, 2,    7388.93, -121.4,   0.92739, 3,    7388.94,  118.6,   0.92739
"SCN_CN15_421245_CEI", 13.8, 1,    7388.45,   -1.4,   0.92733, 2,    7388.44, -121.4,   0.92733, 3,    7388.45,  118.6,   0.92733
"SCN_CN15_9005_CEIRJ012_ATV_S", 13.8, 1,    7387.98,   -1.4,   0.92727, 2,    7387.97, -121.4,   0.92727, 3,    7387.97,  118.6,   0.92727
"SCN_CN15_9024_CEI167_ATV", 13.8, 1,     7414.4,   -1.4,   0.93059, 2,     7414.4, -121.4,   0.93059, 3,     7414.4,  118.6,   0.93059
"SCN_CN15_9025_CEI167_ATV", 13.8, 1,     7414.4,   -1.4,   0.93059, 2,     7414.4, -121.4,   0.93059, 3,     7414.4,  118.6,   0.93059
"SCN_CN15_9002_CEIRJ013_ATV", 13.8, 1,     7414.4,   -1.4,   0.93059, 2,     7414.4, -121.4,   0.93059, 3,     7414.4,  118.6,   0.93059
"SCN_CN15_9037_CEI77A_ATV", 13.8, 1,    7424.59,   -1.4,   0.93187, 2,    7424.58, -121.4,   0.93187, 3,    7424.58,  118.6,   0.93187
"SCN_CN15_9035_CEIRJ006_ATV", 13.8, 1,    7424.59,   -1.4,   0.93187, 2,    7424.58, -121.4,   0.93187, 3,    7424.58,  118.6,   0.93187
"SCN_CN15_9036_CEIRJ006_ATV", 13.8, 1,    7424.59,   -1.4,   0.93187, 2,    7424.58, -121.4,   0.93187, 3,    7424.58,  118.6,   0.93187
"SCN_CN15_9105_CEI201_ATV", 13.8, 1,    6707.57,   -2.9,   0.84187, 2,    6707.56, -122.9,   0.84187, 3,    6707.56,  117.1,   0.84187
"SCN_CN15_9102_CEI201_ATV_S", 13.8, 1,     6707.5,   -2.9,   0.84186, 2,    6707.49, -122.9,   0.84186, 3,    6707.49,  117.1,   0.84186
"SCN_CN15_9017_CEI201_ATV", 13.8, 1,    6558.69,   -3.5,   0.82319, 2,    6558.68, -123.5,   0.82319, 3,    6558.68,  116.5,   0.82319
"SCN_CN15_9019_CEI201_ATV", 13.8, 1,    6558.79,   -3.5,    0.8232, 2,    6558.77, -123.5,    0.8232, 3,    6558.78,  116.5,    0.8232
"SCN_CN15_9019_CEI134C_ATV", 13.8, 1,     6605.3,   -3.3,   0.82904, 2,    6605.29, -123.3,   0.82904, 3,    6605.29,  116.7,   0.82904
"SCN_CN15_9020_CEI134C_ATV", 13.8, 1,    6605.29,   -3.3,   0.82904, 2,    6605.27, -123.3,   0.82903, 3,    6605.28,  116.7,   0.82903
"SCN_CN15_9022_CEI134C_ATV", 13.8, 1,    6605.15,   -3.3,   0.82902, 2,    6605.13, -123.3,   0.82902, 3,    6605.14,  116.7,   0.82902
"SCN_CN15_9021_CEI134C_ATV", 13.8, 1,    6605.11,   -3.3,   0.82901, 2,     6605.1, -123.3,   0.82901, 3,     6605.1,  116.7,   0.82901
"SCN_CN15_9023_CEI134C_ATV", 13.8, 1,    6605.09,   -3.3,   0.82901, 2,    6605.07, -123.3,   0.82901, 3,    6605.08,  116.7,   0.82901
"SCN_CN15_9034_CEI134C_ATV", 13.8, 1,    6605.05,   -3.3,   0.82901, 2,    6605.03, -123.3,     0.829, 3,    6605.04,  116.7,     0.829
"SCN_CN15_9035_CEI134C_ATV", 13.8, 1,    6605.01,   -3.3,     0.829, 2,       6605, -123.3,     0.829, 3,       6605,  116.7,     0.829
"SCN_CN15_9036_CEI134C_ATV", 13.8, 1,    6604.98,   -3.3,     0.829, 2,    6604.97, -123.3,     0.829, 3,    6604.98,  116.7,     0.829
"SCN_CN15_9024_CEI134B_ATV", 13.8, 1,    6607.72,   -3.3,   0.82934, 2,    6607.71, -123.3,   0.82934, 3,    6607.71,  116.7,   0.82934
"SCN_CN15_9027_CEI134B_ATV", 13.8, 1,     6607.7,   -3.3,   0.82934, 2,    6607.69, -123.3,   0.82934, 3,    6607.69,  116.7,   0.82934
"SCN_CN15_9026_CEI134B_ATV", 13.8, 1,    6607.69,   -3.3,   0.82934, 2,    6607.68, -123.3,   0.82934, 3,    6607.68,  116.7,   0.82934
"SCN_CN15_9028_CEI134B_ATV", 13.8, 1,    6607.68,   -3.3,   0.82934, 2,    6607.67, -123.3,   0.82933, 3,    6607.67,  116.7,   0.82934
"SCN_CN15_9011_CEI134_ATV", 13.8, 1,    6619.85,   -3.2,   0.83086, 2,    6619.83, -123.2,   0.83086, 3,    6619.84,  116.8,   0.83086
"SCN_CN15_9009_CEI134A_ATV", 13.8, 1,     6619.3,   -3.2,   0.83079, 2,    6619.29, -123.2,   0.83079, 3,    6619.29,  116.8,   0.83079
"SCN_CN15_9002_CEI134_ATV", 13.8, 1,    6621.18,   -3.2,   0.83103, 2,    6621.16, -123.2,   0.83103, 3,    6621.17,  116.8,   0.83103
"SCN_CN15_9003_CEI134_ATV", 13.8, 1,    6621.19,   -3.2,   0.83103, 2,    6621.18, -123.2,   0.83103, 3,    6621.19,  116.8,   0.83103
"SCN_CN15_9101_CEI109", 13.8, 1,    6623.09,   -3.2,   0.83127, 2,    6623.08, -123.2,   0.83127, 3,    6623.09,  116.8,   0.83127
"SCN_CN15_9102_CEI109", 13.8, 1,    6623.07,   -3.2,   0.83127, 2,    6623.05, -123.2,   0.83127, 3,    6623.06,  116.8,   0.83127
"SCN_CN15_9103_CEI109", 13.8, 1,    6623.04,   -3.2,   0.83126, 2,    6623.03, -123.2,   0.83126, 3,    6623.04,  116.8,   0.83126
"SCN_CN15_9104_CEI109", 13.8, 1,    6623.02,   -3.2,   0.83126, 2,    6623.01, -123.2,   0.83126, 3,    6623.02,  116.8,   0.83126
"SCN_CN15_9105_CEI109", 13.8, 1,       6623,   -3.2,   0.83126, 2,    6622.99, -123.2,   0.83126, 3,       6623,  116.8,   0.83126
"SCN_CN15_9106_CEI109", 13.8, 1,    6622.98,   -3.2,   0.83126, 2,    6622.97, -123.2,   0.83126, 3,    6622.98,  116.8,   0.83126
"SCN_CN15_9108_CEI109", 13.8, 1,    6622.96,   -3.2,   0.83125, 2,    6622.95, -123.2,   0.83125, 3,    6622.95,  116.8,   0.83125
"SCN_CN15_9109_CEI109", 13.8, 1,    6622.94,   -3.2,   0.83125, 2,    6622.93, -123.2,   0.83125, 3,    6622.93,  116.8,   0.83125
"SCN_CN15_9110_CEI109", 13.8, 1,    6622.92,   -3.2,   0.83125, 2,     6622.9, -123.2,   0.83125, 3,    6622.91,  116.8,   0.83125
"SCN_CN15_9111_CEI109", 13.8, 1,     6622.9,   -3.2,   0.83125, 2,    6622.88, -123.2,   0.83124, 3,    6622.89,  116.8,   0.83124
"SCN_CN15_9112_CEI109", 13.8, 1,    6622.89,   -3.2,   0.83124, 2,    6622.87, -123.2,   0.83124, 3,    6622.88,  116.8,   0.83124
"SCN_CN15_9113_CEI109", 13.8, 1,    6622.87,   -3.2,   0.83124, 2,    6622.86, -123.2,   0.83124, 3,    6622.86,  116.8,   0.83124
"SCN_CN15_9114_CEI109", 13.8, 1,    6622.85,   -3.2,   0.83124, 2,    6622.84, -123.2,   0.83124, 3,    6622.84,  116.8,   0.83124
"SCN_CN15_9115_CEI109", 13.8, 1,    6622.81,   -3.2,   0.83124, 2,     6622.8, -123.2,   0.83123, 3,    6622.81,  116.8,   0.83123
"SCN_CN15_9116_CEI109", 13.8, 1,    6622.79,   -3.2,   0.83123, 2,    6622.78, -123.2,   0.83123, 3,    6622.79,  116.8,   0.83123
"SCN_CN15_9010_CEI120", 13.8, 1,    6661.36,   -3.1,   0.83607, 2,    6661.35, -123.1,   0.83607, 3,    6661.36,  116.9,   0.83607
"SCN_CN15_9011_CEI120", 13.8, 1,    6662.69,   -3.1,   0.83624, 2,    6662.67, -123.1,   0.83624, 3,    6662.68,  116.9,   0.83624
"SCN_CN15_9045_CEI130_ATV", 13.8, 1,    6709.86,   -3.0,   0.84216, 2,    6709.85, -123.0,   0.84216, 3,    6709.85,  117.0,   0.84216
"SCN_CN15_9044_CEI130_ATV", 13.8, 1,    6709.85,   -3.0,   0.84216, 2,    6709.84, -123.0,   0.84216, 3,    6709.85,  117.0,   0.84216
"SCN_CN15_9043_CEI130_ATV", 13.8, 1,    6709.81,   -3.0,   0.84215, 2,    6709.79, -123.0,   0.84215, 3,     6709.8,  117.0,   0.84215
"SCN_CN15_9014_CEI69B", 13.8, 1,    6794.07,   -2.7,   0.85273, 2,    6794.06, -122.7,   0.85273, 3,    6794.07,  117.3,   0.85273
"SCN_CN15_9015_CEI69B", 13.8, 1,    6794.57,   -2.7,   0.85279, 2,    6794.56, -122.7,   0.85279, 3,    6794.56,  117.3,   0.85279
"SCN_CN15_9559_CEI109", 13.8, 1,    6616.62,   -3.3,   0.83046, 2,    6616.61, -123.3,   0.83046, 3,    6616.62,  116.7,   0.83046
"SCN_CN15_9570_CEI109", 13.8, 1,    6616.62,   -3.3,   0.83046, 2,     6616.6, -123.3,   0.83046, 3,    6616.61,  116.7,   0.83046
"SCN_CN15_9558_CEI109", 13.8, 1,    6620.24,   -3.3,   0.83091, 2,    6620.23, -123.3,   0.83091, 3,    6620.23,  116.7,   0.83091
"SCN_CN15_9560_CEI109", 13.8, 1,    6613.95,   -3.3,   0.83012, 2,    6613.94, -123.3,   0.83012, 3,    6613.95,  116.7,   0.83012
"SCN_CN15_9555_CEI109", 13.8, 1,     6624.4,   -3.3,   0.83144, 2,    6624.39, -123.3,   0.83143, 3,     6624.4,  116.7,   0.83143
"SCN_CN15_9552_CEI109", 13.8, 1,    6627.47,   -3.2,   0.83182, 2,    6627.46, -123.2,   0.83182, 3,    6627.46,  116.8,   0.83182
"SCN_CN15_9550_CEI109", 13.8, 1,    6630.15,   -3.2,   0.83216, 2,    6630.14, -123.2,   0.83215, 3,    6630.14,  116.8,   0.83216
"SCN_CN15_9548_CEI109", 13.8, 1,    6632.72,   -3.2,   0.83248, 2,    6632.71, -123.2,   0.83248, 3,    6632.71,  116.8,   0.83248
"SCN_CN15_9017_CEI109", 13.8, 1,    6636.22,   -3.2,   0.83292, 2,    6636.21, -123.2,   0.83292, 3,    6636.21,  116.8,   0.83292
"SCN_CN15_9548_CEI109_S", 13.8, 1,    6632.72,   -3.2,   0.83248, 2,    6632.71, -123.2,   0.83248, 3,    6632.71,  116.8,   0.83248
"SCN_CN15_9016_CEI109", 13.8, 1,    6636.15,   -3.2,   0.83291, 2,    6636.13, -123.2,   0.83291, 3,    6636.14,  116.8,   0.83291
"SCN_CN15_9014_CEI109", 13.8, 1,    6636.04,   -3.2,    0.8329, 2,    6636.03, -123.2,   0.83289, 3,    6636.03,  116.8,   0.83289
"SCN_CN15_9013_CEI109", 13.8, 1,    6635.99,   -3.2,   0.83289, 2,    6635.98, -123.2,   0.83289, 3,    6635.99,  116.8,   0.83289
"SCN_CN15_9012_CEI109", 13.8, 1,    6635.92,   -3.2,   0.83288, 2,    6635.91, -123.2,   0.83288, 3,    6635.91,  116.8,   0.83288
"SCN_CN15_9008_CEI109", 13.8, 1,    6635.86,   -3.2,   0.83287, 2,    6635.85, -123.2,   0.83287, 3,    6635.86,  116.8,   0.83287
"SCN_CN15_9009_CEI109", 13.8, 1,    6635.83,   -3.2,   0.83287, 2,    6635.82, -123.2,   0.83287, 3,    6635.83,  116.8,   0.83287
"SCN_CN15_9010_CEI109", 13.8, 1,    6635.81,   -3.2,   0.83287, 2,     6635.8, -123.2,   0.83286, 3,     6635.8,  116.8,   0.83287
"SCN_CN15_9011_CEI109", 13.8, 1,    6635.78,   -3.2,   0.83286, 2,    6635.77, -123.2,   0.83286, 3,    6635.78,  116.8,   0.83286
"SCN_CN15_9547_CEI109", 13.8, 1,    6632.67,   -3.2,   0.83247, 2,    6632.66, -123.2,   0.83247, 3,    6632.67,  116.8,   0.83247
"SCN_CN15_9007_CEI109", 13.8, 1,    6635.84,   -3.2,   0.83287, 2,    6635.83, -123.2,   0.83287, 3,    6635.83,  116.8,   0.83287
"SCN_CN15_9006_CEI109", 13.8, 1,    6635.83,   -3.2,   0.83287, 2,    6635.81, -123.2,   0.83287, 3,    6635.82,  116.8,   0.83287
"SCN_CN15_9005_CEI109", 13.8, 1,    6635.81,   -3.2,   0.83287, 2,    6635.79, -123.2,   0.83286, 3,     6635.8,  116.8,   0.83287
"SCN_CN15_9004_CEI109", 13.8, 1,    6635.79,   -3.2,   0.83286, 2,    6635.78, -123.2,   0.83286, 3,    6635.79,  116.8,   0.83286
"SCN_CN15_9002_CEI109", 13.8, 1,    6721.77,   -2.8,   0.84366, 2,    6721.75, -122.8,   0.84365, 3,    6721.76,  117.2,   0.84365
"SCN_CN15_9003_CEI109", 13.8, 1,    6721.77,   -2.8,   0.84366, 2,    6721.75, -122.8,   0.84365, 3,    6721.76,  117.2,   0.84365
"SCN_CN15_9001_CEI109", 13.8, 1,    6721.77,   -2.8,   0.84366, 2,    6721.75, -122.8,   0.84365, 3,    6721.76,  117.2,   0.84365
"SCN_CN15_9122_CEI201_ATV", 13.8, 1,    6721.77,   -2.8,   0.84366, 2,    6721.75, -122.8,   0.84365, 3,    6721.76,  117.2,   0.84365
"SCN_CN15_9241_CEI109", 13.8, 1,    6582.62,   -3.4,   0.82619, 2,    6582.61, -123.4,   0.82619, 3,    6582.61,  116.6,   0.82619
"SCN_CN15_9204_CEI109", 13.8, 1,    6582.63,   -3.4,   0.82619, 2,    6582.61, -123.4,   0.82619, 3,    6582.62,  116.6,   0.82619
"SCN_CN15_9242_CEI109", 13.8, 1,    6582.61,   -3.4,   0.82619, 2,     6582.6, -123.4,   0.82619, 3,    6582.61,  116.6,   0.82619
"SCN_CN15_9243_CEI109", 13.8, 1,    6582.61,   -3.4,   0.82619, 2,    6582.59, -123.4,   0.82619, 3,     6582.6,  116.6,   0.82619
