Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN05_9086_CEI027", 13.8, 1,    7822.32,   -0.5,   0.98179, 2,    7822.32, -120.5,   0.98179, 3,    7822.32,  119.5,   0.98179
"SCN_CN05_9085_CEI027", 13.8, 1,    7821.34,   -0.5,   0.98166, 2,    7821.34, -120.5,   0.98166, 3,    7821.34,  119.5,   0.98166
"SCN_CN05_9084_CEI027", 13.8, 1,    7820.37,   -0.5,   0.98154, 2,    7820.37, -120.5,   0.98154, 3,    7820.37,  119.5,   0.98154
"SCN_CN05_9083_CEI027", 13.8, 1,    7819.39,   -0.5,   0.98142, 2,    7819.39, -120.5,   0.98142, 3,    7819.39,  119.5,   0.98142
"SCN_CN05_9046_CEI027", 13.8, 1,    7819.39,   -0.5,   0.98142, 2,    7819.39, -120.5,   0.98142, 3,    7819.39,  119.5,   0.98142
"SCN_CN05_9045_CEI027", 13.8, 1,    7819.38,   -0.5,   0.98142, 2,    7819.38, -120.5,   0.98142, 3,    7819.38,  119.5,   0.98142
"SCN_CN05_9044_CEI027", 13.8, 1,    7819.38,   -0.5,   0.98142, 2,    7819.38, -120.5,   0.98142, 3,    7819.38,  119.5,   0.98142
"SCN_CN05_9082_CEI027", 13.8, 1,    7818.42,   -0.5,    0.9813, 2,    7818.42, -120.5,    0.9813, 3,    7818.42,  119.5,    0.9813
"SCN_CN05_9080_CEI027", 13.8, 1,    7817.44,   -0.5,   0.98117, 2,    7817.44, -120.5,   0.98117, 3,    7817.44,  119.5,   0.98117
"SCN_CN05_9050_CEI027", 13.8, 1,    7816.46,   -0.5,   0.98105, 2,    7816.46, -120.5,   0.98105, 3,    7816.46,  119.5,   0.98105
"SCN_CN05_9051_CEI027", 13.8, 1,    7816.46,   -0.5,   0.98105, 2,    7816.46, -120.5,   0.98105, 3,    7816.46,  119.5,   0.98105
"SCN_CN05_9051_CEI027_S", 13.8, 1,    7816.46,   -0.5,   0.98105, 2,    7816.46, -120.5,   0.98105, 3,    7816.46,  119.5,   0.98105
"SCN_CN05_9052_CEI027", 13.8, 1,    7816.46,   -0.5,   0.98105, 2,    7816.46, -120.5,   0.98105, 3,    7816.46,  119.5,   0.98105
"SCN_CN05_9674_CEI026", 13.8, 1,    7822.13,   -0.5,   0.98176, 2,    7822.13, -120.5,   0.98176, 3,    7822.13,  119.5,   0.98176
"SCN_CN05_9675_CEI026", 13.8, 1,    7822.19,   -0.5,   0.98177, 2,    7822.19, -120.5,   0.98177, 3,    7822.19,  119.5,   0.98177
"SCN_CN05_9671_CEI026", 13.8, 1,    7822.06,   -0.5,   0.98175, 2,    7822.06, -120.5,   0.98175, 3,    7822.06,  119.5,   0.98175
"SCN_CN05_9663_CEI026", 13.8, 1,       7822,   -0.5,   0.98175, 2,       7822, -120.5,   0.98175, 3,       7822,  119.5,   0.98175
"SCN_CN05_9648_CEI026", 13.8, 1,    7821.99,   -0.5,   0.98175, 2,    7821.99, -120.5,   0.98175, 3,    7821.99,  119.5,   0.98175
"SCN_CN05_9647_CEI026", 13.8, 1,    7821.99,   -0.5,   0.98175, 2,    7821.99, -120.5,   0.98175, 3,    7821.99,  119.5,   0.98175
"SCN_CN05_9646_CEI026", 13.8, 1,    7821.99,   -0.5,   0.98175, 2,    7821.99, -120.5,   0.98175, 3,    7821.99,  119.5,   0.98175
"SCN_CN05_9644_CEI026", 13.8, 1,    7820.78,   -0.5,   0.98159, 2,    7820.78, -120.5,   0.98159, 3,    7820.78,  119.5,   0.98159
"SCN_CN05_9645_CEI026", 13.8, 1,    7820.78,   -0.5,   0.98159, 2,    7820.78, -120.5,   0.98159, 3,    7820.78,  119.5,   0.98159
"SCN_CN05_9643_CEI026", 13.8, 1,    7820.78,   -0.5,   0.98159, 2,    7820.78, -120.5,   0.98159, 3,    7820.78,  119.5,   0.98159
"SCN_CN05_9642_CEI026", 13.8, 1,    7820.78,   -0.5,   0.98159, 2,    7820.78, -120.5,   0.98159, 3,    7820.78,  119.5,   0.98159
"SCN_CN05_9641_CEI026", 13.8, 1,    7820.79,   -0.5,   0.98159, 2,    7820.79, -120.5,   0.98159, 3,    7820.79,  119.5,   0.98159
"SCN_CN05_9640_CEI026", 13.8, 1,     7820.8,   -0.5,    0.9816, 2,     7820.8, -120.5,    0.9816, 3,     7820.8,  119.5,    0.9816
"SCN_CN05_9639_CEI026", 13.8, 1,    7820.81,   -0.5,    0.9816, 2,    7820.81, -120.5,    0.9816, 3,    7820.81,  119.5,    0.9816
"SCN_CN05_9634_CEI026", 13.8, 1,    7820.82,   -0.5,    0.9816, 2,    7820.82, -120.5,    0.9816, 3,    7820.82,  119.5,    0.9816
"SCN_CN05_9633_CEI026", 13.8, 1,    7820.84,   -0.5,    0.9816, 2,    7820.84, -120.5,    0.9816, 3,    7820.84,  119.5,    0.9816
"SCN_CN05_9632_CEI026", 13.8, 1,    7820.85,   -0.5,    0.9816, 2,    7820.85, -120.5,    0.9816, 3,    7820.85,  119.5,    0.9816
"SCN_CN05_9631_CEI026", 13.8, 1,    7820.86,   -0.5,    0.9816, 2,    7820.86, -120.5,    0.9816, 3,    7820.86,  119.5,    0.9816
"SCN_CN05_9630_CEI026", 13.8, 1,    7820.87,   -0.5,    0.9816, 2,    7820.87, -120.5,    0.9816, 3,    7820.87,  119.5,    0.9816
"SCN_CN05_9629_CEI026", 13.8, 1,    7820.88,   -0.5,   0.98161, 2,    7820.88, -120.5,   0.98161, 3,    7820.88,  119.5,   0.98161
"SCN_CN05_9619_CEI026", 13.8, 1,    7820.89,   -0.5,   0.98161, 2,    7820.89, -120.5,   0.98161, 3,    7820.89,  119.5,   0.98161
"SCN_CN05_9618_CEI026", 13.8, 1,     7820.9,   -0.5,   0.98161, 2,     7820.9, -120.5,   0.98161, 3,     7820.9,  119.5,   0.98161
