Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SES_ES12_9093_BSB116", 13.8, 1,    7649.19,   -0.2,   0.96006, 2,    7649.19, -120.2,   0.96006, 3,    7649.19,  119.8,   0.96006
"SES_ES12_9088_BSB116", 13.8, 1,    7632.73,   -0.3,   0.95799, 2,    7632.73, -120.3,   0.95799, 3,    7632.73,  119.7,   0.95799
"SES_ES12_9089_BSB116", 13.8, 1,    7636.01,   -0.3,    0.9584, 2,    7636.01, -120.3,    0.9584, 3,    7636.01,  119.7,    0.9584
"SES_ES12_9117_BSB116_S", 13.8, 1,    7684.55,   -0.2,   0.96449, 2,    7684.55, -120.2,   0.96449, 3,    7684.55,  119.8,   0.96449
"SES_ES12_9122_BSB116", 13.8, 1,    7689.11,   -0.2,   0.96507, 2,    7689.11, -120.2,   0.96507, 3,    7689.11,  119.8,   0.96507
"SES_ES12_9136_BSB116", 13.8, 1,     7705.9,   -0.2,   0.96717, 2,     7705.9, -120.2,   0.96717, 3,     7705.9,  119.8,   0.96717
"SES_ES12_9137_BSB116", 13.8, 1,    7709.11,   -0.2,   0.96758, 2,    7709.11, -120.2,   0.96758, 3,    7709.11,  119.8,   0.96758
"SES_ES12_9132_BSB116", 13.8, 1,    7693.05,   -0.2,   0.96556, 2,    7693.05, -120.2,   0.96556, 3,    7693.05,  119.8,   0.96556
"SES_ES12_9133_BSB116", 13.8, 1,    7696.09,   -0.2,   0.96594, 2,     7696.1, -120.2,   0.96594, 3,     7696.1,  119.8,   0.96594
"SES_ES12_9144_BSB116", 13.8, 1,    7723.29,   -0.2,   0.96936, 2,    7723.29, -120.2,   0.96936, 3,    7723.29,  119.8,   0.96936
"SES_ES12_9145_BSB116", 13.8, 1,    7726.83,   -0.2,    0.9698, 2,    7726.83, -120.2,    0.9698, 3,    7726.83,  119.8,    0.9698
"SES_ES12_9247_BSBRJ001B_ATV", 13.8, 1,    7566.31,   -0.3,   0.94965, 2,    7566.31, -120.3,   0.94965, 3,    7566.31,  119.7,   0.94965
"SES_ES12_9005_BSB116", 13.8, 1,    7556.16,   -0.3,   0.94838, 2,    7556.16, -120.3,   0.94838, 3,    7556.16,  119.7,   0.94838
"SES_ES12_9004_BSB116_S", 13.8, 1,    7556.07,   -0.3,   0.94837, 2,    7556.07, -120.3,   0.94837, 3,    7556.07,  119.7,   0.94837
"SES_ES12_9004_BSB116", 13.8, 1,    7556.07,   -0.3,   0.94837, 2,    7556.07, -120.3,   0.94837, 3,    7556.07,  119.7,   0.94837
"SES_ES12_9003_BSB116", 13.8, 1,       7556,   -0.3,   0.94836, 2,    7556.01, -120.3,   0.94836, 3,    7556.01,  119.7,   0.94836
"SES_ES12_9002_BSB116_S", 13.8, 1,    7555.92,   -0.3,   0.94835, 2,    7555.92, -120.3,   0.94835, 3,    7555.92,  119.7,   0.94835
"SES_ES12_9002_BSB116", 13.8, 1,    7555.92,   -0.3,   0.94835, 2,    7555.92, -120.3,   0.94835, 3,    7555.92,  119.7,   0.94835
"SES_ES12_9001_BSB116", 13.8, 1,    7555.84,   -0.3,   0.94834, 2,    7555.84, -120.3,   0.94834, 3,    7555.84,  119.7,   0.94834
"SES_ES12_9104_BSB116_S", 13.8, 1,    7660.21,   -0.2,   0.96144, 2,    7660.21, -120.2,   0.96144, 3,    7660.21,  119.8,   0.96144
"SES_ES12_9015_BSB116", 13.8, 1,    7557.89,   -0.3,    0.9486, 2,    7557.89, -120.3,    0.9486, 3,    7557.89,  119.7,    0.9486
"SES_ES12_9149_BSB116", 13.8, 1,    7741.16,   -0.2,    0.9716, 2,    7741.16, -120.2,    0.9716, 3,    7741.16,  119.8,    0.9716
"SES_ES12_9087_BSB099", 13.8, 1,    7744.09,   -0.2,   0.97197, 2,    7744.09, -120.2,   0.97197, 3,    7744.09,  119.8,   0.97197
"SES_ES12_9011_BSB116", 13.8, 1,    7556.59,   -0.3,   0.94843, 2,    7556.59, -120.3,   0.94843, 3,    7556.59,  119.7,   0.94843
"SES_ES12_9016_BSB116", 13.8, 1,    7558.21,   -0.3,   0.94864, 2,    7558.21, -120.3,   0.94864, 3,    7558.21,  119.7,   0.94864
"SES_ES12_9017_BSB116", 13.8, 1,     7558.1,   -0.3,   0.94862, 2,    7558.11, -120.3,   0.94862, 3,    7558.11,  119.7,   0.94862
"SES_ES12_9148_BSB116", 13.8, 1,    7737.65,   -0.2,   0.97116, 2,    7737.65, -120.2,   0.97116, 3,    7737.65,  119.8,   0.97116
"SES_ES12_9107_BSB116", 13.8, 1,    7660.13,   -0.2,   0.96143, 2,    7660.13, -120.2,   0.96143, 3,    7660.13,  119.8,   0.96143
"SES_ES12_9029_BSB116_S", 13.8, 1,    7567.72,   -0.3,   0.94983, 2,    7567.72, -120.3,   0.94983, 3,    7567.72,  119.7,   0.94983
"SES_ES12_9006_BSB116", 13.8, 1,    7556.25,   -0.3,   0.94839, 2,    7556.25, -120.3,   0.94839, 3,    7556.25,  119.7,   0.94839
"SES_ES12_9019_BSB116", 13.8, 1,    7559.53,   -0.3,    0.9488, 2,    7559.53, -120.3,    0.9488, 3,    7559.53,  119.7,    0.9488
"SES_ES12_9020_BSB116", 13.8, 1,    7560.43,   -0.3,   0.94892, 2,    7560.43, -120.3,   0.94892, 3,    7560.43,  119.7,   0.94892
"SES_ES12_9022_BSB116", 13.8, 1,    7561.21,   -0.3,   0.94901, 2,    7561.21, -120.3,   0.94901, 3,    7561.21,  119.7,   0.94901
"SES_ES12_9023_BSB116", 13.8, 1,    7561.98,   -0.3,   0.94911, 2,    7561.98, -120.3,   0.94911, 3,    7561.98,  119.7,   0.94911
"SES_ES12_9026_BSB116", 13.8, 1,    7564.28,   -0.3,    0.9494, 2,    7564.28, -120.3,    0.9494, 3,    7564.28,  119.7,    0.9494
"SES_ES12_9027_BSB116", 13.8, 1,    7564.87,   -0.3,   0.94947, 2,    7564.87, -120.3,   0.94947, 3,    7564.87,  119.7,   0.94947
"SES_ES12_9057_BSB116", 13.8, 1,    7577.94,   -0.3,   0.95111, 2,    7577.94, -120.3,   0.95111, 3,    7577.94,  119.7,   0.95111
"SES_ES12_9068_BSB116", 13.8, 1,    7591.91,   -0.3,   0.95287, 2,    7591.91, -120.3,   0.95287, 3,    7591.91,  119.7,   0.95287
"SES_ES12_9060_BSB116", 13.8, 1,    7581.79,   -0.3,    0.9516, 2,    7581.79, -120.3,    0.9516, 3,    7581.79,  119.7,    0.9516
"SES_ES12_9061_BSB116", 13.8, 1,    7583.07,   -0.3,   0.95176, 2,    7583.07, -120.3,   0.95176, 3,    7583.07,  119.7,   0.95176
