Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Transformer.T_C10195_SUBT,    107.453,   -41.39,    107.453,  -161.39,    107.453,    78.61, 2.27902E-008,  -157.02, 1.53056E-013,   -21.80,    3902.24,   138.61,    3902.24,    18.61,    3902.24,  -101.39, 8.27649E-007,    22.98, 4.54747E-012,  -126.87
Transformer.T_C10685_SUBT,    107.409,   -41.38,    107.409,  -161.38,    107.409,    78.62, 2.28902E-008,  -156.84, 8.98773E-014,   161.57,    3900.63,   138.62,    3900.63,    18.62,    3900.63,  -101.38, 8.31271E-007,    23.16, 3.74994E-012,   165.96
Transformer.T_C13613_SUBT,    107.297,   -41.38,    107.297,  -161.38,    107.297,    78.62, 2.28063E-008,  -156.80, 1.27106E-013,    26.57,    3896.57,   138.62,    3896.57,    18.62,    3896.57,  -101.38, 8.28228E-007,    23.20, 1.28622E-012,    45.00
Transformer.T_C10366_SUBT,    54.6721,   -41.38,    54.6721,  -161.38,    54.6721,    78.62, 1.16444E-008,  -156.89, 3.17764E-014,   153.43,    1985.46,   138.62,    1985.46,    18.62,    1985.46,  -101.38, 4.22874E-007,    23.11, 2.87607E-012,  -108.43
Transformer.T_C10197_SUBT,    54.6783,   -41.39,    54.6783,  -161.39,    54.6783,    78.61, 1.16313E-008,  -156.92, 2.84217E-014,   -90.00,    1985.69,   138.61,    1985.69,    18.61,    1985.69,  -101.39, 4.22405E-007,    23.08, 2.03369E-012,   -26.57
Transformer.T_C10317_SUBT,    54.6925,   -41.39,    54.6925,  -161.39,    54.6925,    78.61, 1.15997E-008,  -157.03, 8.03887E-014,   135.00,     1986.2,   138.61,     1986.2,    18.61,     1986.2,  -101.39, 4.21251E-007,    22.97,          0,     0.00
Load.L_C10195_SUBT,    3902.22,   -41.39,    3902.22,  -161.39,    3902.22,    78.61, 8.27643E-007,  -157.01,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_C10685_SUBT,    3900.61,   -41.38,    3900.61,  -161.38,    3900.61,    78.62, 8.31263E-007,  -156.84,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_C13613_SUBT,    3896.55,   -41.37,    3896.55,  -161.37,    3896.55,    78.63, 8.28219E-007,  -156.80,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_C10366_SUBT,    1985.45,   -41.38,    1985.45,  -161.38,    1985.45,    78.62, 4.22875E-007,  -156.89,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_C10197_SUBT,    1985.68,   -41.38,    1985.68,  -161.38,    1985.68,    78.62, 4.22402E-007,  -156.91,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.L_C10317_SUBT,    1986.19,   -41.39,    1986.19,  -161.39,    1986.19,    78.61, 4.21248E-007,  -157.03,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Load.CARGA_PONTA_0614_PIOR_CASO_EXTREMO,     530.79,   -37.26,     530.79,  -157.26,     530.79,    82.74, 8.08735E-008,   179.94,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
