Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN15_9010_CEI109", 13.8, 1,    7784.05,   -0.7,   0.97698, 2,    7784.05, -120.7,   0.97698, 3,    7784.05,  119.3,   0.97698
"SCN_CN15_9011_CEI109", 13.8, 1,    7784.05,   -0.7,   0.97698, 2,    7784.05, -120.7,   0.97698, 3,    7784.05,  119.3,   0.97698
"SCN_CN15_9547_CEI109", 13.8, 1,     7784.3,   -0.7,   0.97701, 2,     7784.3, -120.7,   0.97701, 3,     7784.3,  119.3,   0.97701
"SCN_CN15_9007_CEI109", 13.8, 1,    7784.06,   -0.7,   0.97698, 2,    7784.06, -120.7,   0.97698, 3,    7784.06,  119.3,   0.97698
"SCN_CN15_9006_CEI109", 13.8, 1,    7784.05,   -0.7,   0.97698, 2,    7784.05, -120.7,   0.97698, 3,    7784.05,  119.3,   0.97698
"SCN_CN15_9005_CEI109", 13.8, 1,    7784.05,   -0.7,   0.97698, 2,    7784.05, -120.7,   0.97698, 3,    7784.05,  119.3,   0.97698
"SCN_CN15_9004_CEI109", 13.8, 1,    7784.05,   -0.7,   0.97698, 2,    7784.05, -120.7,   0.97698, 3,    7784.05,  119.3,   0.97698
"SCN_CN15_9002_CEI109", 13.8, 1,    7773.25,   -0.7,   0.97563, 2,    7773.25, -120.7,   0.97563, 3,    7773.25,  119.3,   0.97563
"SCN_CN15_9003_CEI109", 13.8, 1,    7773.25,   -0.7,   0.97563, 2,    7773.25, -120.7,   0.97563, 3,    7773.25,  119.3,   0.97563
"SCN_CN15_9001_CEI109", 13.8, 1,    7773.25,   -0.7,   0.97563, 2,    7773.25, -120.7,   0.97563, 3,    7773.25,  119.3,   0.97563
"SCN_CN15_9122_CEI201_ATV", 13.8, 1,    7773.25,   -0.7,   0.97563, 2,    7773.25, -120.7,   0.97563, 3,    7773.25,  119.3,   0.97563
"SCN_CN15_9241_CEI109", 13.8, 1,    7800.08,   -0.8,   0.97899, 2,    7800.08, -120.8,   0.97899, 3,    7800.08,  119.2,   0.97899
"SCN_CN15_9204_CEI109", 13.8, 1,    7800.08,   -0.8,     0.979, 2,    7800.08, -120.8,     0.979, 3,    7800.08,  119.2,     0.979
"SCN_CN15_9242_CEI109", 13.8, 1,    7800.08,   -0.8,   0.97899, 2,    7800.08, -120.8,   0.97899, 3,    7800.08,  119.2,   0.97899
"SCN_CN15_9243_CEI109", 13.8, 1,    7800.07,   -0.8,   0.97899, 2,    7800.07, -120.8,   0.97899, 3,    7800.07,  119.2,   0.97899
"SCN_CN15_9244_CEI109", 13.8, 1,    7800.07,   -0.8,   0.97899, 2,    7800.07, -120.8,   0.97899, 3,    7800.07,  119.2,   0.97899
