Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_CEI_MT_14806,    1.05926,   -41.70,    1.05926,  -161.70,    1.05926,    78.30,          0,     0.00, 7.39581E-009,   151.82,    1.05926,   138.30,    1.05926,    18.30,    1.05926,  -101.70,          0,     0.00, 5.82077E-009,    16.26
Line.L_CEI_MT_14807,    1.05926,   138.30,    1.05926,    18.30,    1.05926,  -101.70,          0,     0.00, 8.76446E-009,    16.99,    1.05926,   -41.70,    1.05926,  -161.70,    1.05926,    78.30,          0,     0.00, 5.12756E-009,  -177.40
Line.L_CEI_MT_14808,    1.05926,   -41.70,    1.05926,  -161.70,    1.05926,    78.30,          0,     0.00, 2.83251E-009,   170.54,    1.05926,   138.30,    1.05926,    18.30,    1.05926,  -101.70,          0,     0.00, 5.30936E-009,    15.26
Line.L_CEI_MT_14809,     43.959,   -41.70,     43.959,  -161.70,     43.959,    78.30,          0,     0.00, 1.44011E-005,   -18.02,     43.959,   138.30,     43.959,    18.30,     43.959,  -101.70,          0,     0.00, 1.44037E-005,   161.99
Line.L_CEI_MT_14810,    1.58909,   138.30,    1.58909,    18.30,    1.58909,  -101.70,          0,     0.00, 8.89645E-009,     6.01,    1.58909,   -41.70,    1.58909,  -161.70,    1.58909,    78.30,          0,     0.00, 7.52299E-009,  -158.20
Line.L_CEI_MT_14811,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 4.56829E-008,   177.37,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 4.79993E-008,     2.22
Line.L_CEI_MT_14812,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 3.72558E-008,  -179.28,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 4.14445E-008,     0.32
Line.L_CEI_MT_14813,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 4.42899E-008,   171.23,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 4.24161E-008,    -2.52
Line.L_CEI_MT_14814,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 4.33165E-008,  -178.77,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 3.99113E-008,     7.37
Line.L_CEI_MT_14815,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 3.70252E-008,   173.50,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 3.44715E-008,     1.55
Line.L_CEI_MT_14816,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 3.74879E-008,   173.58,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 3.79771E-008,    -6.69
Line.L_CEI_MT_14817,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 3.25996E-008,  -179.18,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 3.46855E-008,     6.55
Line.L_CEI_MT_14818,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 2.9933E-008,  -174.64,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 3.1221E-008,     2.14
Line.L_CEI_MT_14819,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 2.98469E-008,   176.87,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 2.8931E-008,    -3.69
Line.L_CEI_MT_14820,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 2.9308E-008,  -165.74,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 2.8133E-008,    12.43
Line.L_CEI_MT_14821,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 2.25317E-008,  -166.25,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 2.13647E-008,    16.46
Line.L_CEI_MT_14822,    4.77218,   -41.71,    4.77218,  -161.71,    4.77218,    78.29,          0,     0.00, 2.33249E-008,  -176.57,    4.77218,   138.29,    4.77218,    18.29,    4.77218,  -101.71,          0,     0.00, 2.47338E-008,    -3.78
