Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_BSB_MT_3847, 3.91822E-010,   111.80, 1.43504E-010,    59.53, 1.30156E-010,  -116.57,          0,     0.00, 3.93508E-010,   109.44, 4.0747E-010,   -66.87, 2.7651E-010,   -32.64, 2.60313E-010,   116.57,          0,     0.00, 4.01432E-010,   -46.47
Line.L_BSB_MT_3848, 7.73445E-011,   131.19, 3.25391E-011,    63.43, 1.45519E-010,  -126.87,          0,     0.00, 1.27069E-010,  -166.76, 1.04746E-010,   -69.68, 3.65612E-011,     5.71, 2.34643E-010,    29.74,          0,     0.00, 2.77347E-010,     4.51
Line.L_BSB_MT_3849,    1.18835,   -24.87,    1.18837,  -144.87,    1.18844,    95.13,          0,     0.00, 8.60496E-005,    95.00,    1.18835,   155.13,    1.18837,    35.13,    1.18844,   -84.87,          0,     0.00, 8.60496E-005,   -85.00
Line.L_BSB_MT_3853,    15.7452,   151.78,    15.7451,    31.78,    15.7453,   -88.22,          0,     0.00, 0.000102135,   -35.39,    15.7452,   -28.22,    15.7451,  -148.22,    15.7453,    91.78,          0,     0.00, 0.000102135,   144.61
Line.L_BSB_MT_3854,    15.7452,   151.78,    15.7451,    31.78,    15.7453,   -88.22,          0,     0.00, 0.000102135,   -35.39,    15.7452,   -28.22,    15.7451,  -148.22,    15.7453,    91.78,          0,     0.00, 0.000102135,   144.61
Line.L_BSB_MT_3855,     14.954,   151.61,    14.9539,    31.61,    14.9542,   -88.39,          0,     0.00, 0.00010194,   -35.36,     14.954,   -28.39,    14.9539,  -148.39,    14.9542,    91.61,          0,     0.00, 0.000101939,   144.64
Line.L_BSB_MT_3856,     14.954,   151.61,    14.9539,    31.61,    14.9542,   -88.39,          0,     0.00, 0.000101939,   -35.36,     14.954,   -28.39,    14.9539,  -148.39,    14.9542,    91.61,          0,     0.00, 0.000101939,   144.64
Line.L_BSB_MT_3857,     14.954,   151.61,    14.9539,    31.61,    14.9542,   -88.39,          0,     0.00, 0.00010194,   -35.36,     14.954,   -28.39,    14.9539,  -148.39,    14.9542,    91.61,          0,     0.00, 0.00010194,   144.64
Line.L_BSB_MT_3858,    14.1629,   151.41,    14.1628,    31.41,     14.163,   -88.59,          0,     0.00, 0.000102062,   -35.32,    14.1629,   -28.59,    14.1628,  -148.59,     14.163,    91.41,          0,     0.00, 0.000102062,   144.68
Line.L_BSB_MT_3859,    14.1629,   151.41,    14.1628,    31.41,     14.163,   -88.59,          0,     0.00, 0.000102063,   -35.32,    14.1629,   -28.59,    14.1628,  -148.59,     14.163,    91.41,          0,     0.00, 0.000102063,   144.68
