Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN15_9044_CEI130_ATV", 13.8, 1,    7809.15,   -0.3,   0.98013, 2,    7809.13, -120.3,   0.98013, 3,    7809.13,  119.7,   0.98013
"SCN_CN15_9043_CEI130_ATV", 13.8, 1,    7809.14,   -0.3,   0.98013, 2,    7809.12, -120.3,   0.98013, 3,    7809.12,  119.7,   0.98013
"SCN_CN15_9014_CEI69B", 13.8, 1,    7819.42,   -0.3,   0.98142, 2,     7819.4, -120.3,   0.98142, 3,     7819.4,  119.7,   0.98142
"SCN_CN15_9015_CEI69B", 13.8, 1,    7819.48,   -0.3,   0.98143, 2,    7819.46, -120.3,   0.98143, 3,    7819.46,  119.7,   0.98143
"SCN_CN15_9559_CEI109", 13.8, 1,    7797.73,   -0.4,    0.9787, 2,    7797.71, -120.4,    0.9787, 3,    7797.71,  119.6,    0.9787
"SCN_CN15_9570_CEI109", 13.8, 1,    7797.73,   -0.4,    0.9787, 2,    7797.71, -120.4,    0.9787, 3,    7797.71,  119.6,    0.9787
"SCN_CN15_9558_CEI109", 13.8, 1,    7798.18,   -0.4,   0.97876, 2,    7798.16, -120.4,   0.97875, 3,    7798.16,  119.6,   0.97875
"SCN_CN15_9560_CEI109", 13.8, 1,    7797.41,   -0.4,   0.97866, 2,    7797.38, -120.4,   0.97866, 3,    7797.39,  119.6,   0.97866
"SCN_CN15_9555_CEI109", 13.8, 1,    7798.69,   -0.4,   0.97882, 2,    7798.67, -120.4,   0.97882, 3,    7798.67,  119.6,   0.97882
"SCN_CN15_9552_CEI109", 13.8, 1,    7799.07,   -0.4,   0.97887, 2,    7799.04, -120.4,   0.97887, 3,    7799.05,  119.6,   0.97887
"SCN_CN15_9550_CEI109", 13.8, 1,     7799.4,   -0.4,   0.97891, 2,    7799.37, -120.4,   0.97891, 3,    7799.37,  119.6,   0.97891
"SCN_CN15_9548_CEI109", 13.8, 1,    7799.71,   -0.4,   0.97895, 2,    7799.69, -120.4,   0.97895, 3,    7799.69,  119.6,   0.97895
"SCN_CN15_9017_CEI109", 13.8, 1,    7800.14,   -0.4,     0.979, 2,    7800.12, -120.4,     0.979, 3,    7800.12,  119.6,     0.979
"SCN_CN15_9548_CEI109_S", 13.8, 1,    7799.71,   -0.4,   0.97895, 2,    7799.69, -120.4,   0.97895, 3,    7799.69,  119.6,   0.97895
"SCN_CN15_9016_CEI109", 13.8, 1,    7800.13,   -0.4,     0.979, 2,    7800.11, -120.4,     0.979, 3,    7800.11,  119.6,     0.979
"SCN_CN15_9014_CEI109", 13.8, 1,    7800.12,   -0.4,     0.979, 2,     7800.1, -120.4,     0.979, 3,     7800.1,  119.6,     0.979
"SCN_CN15_9013_CEI109", 13.8, 1,    7800.11,   -0.4,     0.979, 2,    7800.09, -120.4,     0.979, 3,    7800.09,  119.6,     0.979
"SCN_CN15_9012_CEI109", 13.8, 1,     7800.1,   -0.4,     0.979, 2,    7800.08, -120.4,     0.979, 3,    7800.08,  119.6,     0.979
"SCN_CN15_9008_CEI109", 13.8, 1,     7800.1,   -0.4,     0.979, 2,    7800.08, -120.4,   0.97899, 3,    7800.08,  119.6,   0.97899
"SCN_CN15_9009_CEI109", 13.8, 1,    7800.09,   -0.4,     0.979, 2,    7800.07, -120.4,   0.97899, 3,    7800.07,  119.6,   0.97899
"SCN_CN15_9010_CEI109", 13.8, 1,    7800.09,   -0.4,     0.979, 2,    7800.07, -120.4,   0.97899, 3,    7800.07,  119.6,   0.97899
"SCN_CN15_9011_CEI109", 13.8, 1,    7800.09,   -0.4,     0.979, 2,    7800.07, -120.4,   0.97899, 3,    7800.07,  119.6,   0.97899
"SCN_CN15_9547_CEI109", 13.8, 1,    7799.71,   -0.4,   0.97895, 2,    7799.68, -120.4,   0.97895, 3,    7799.68,  119.6,   0.97895
"SCN_CN15_9007_CEI109", 13.8, 1,    7800.09,   -0.4,     0.979, 2,    7800.07, -120.4,   0.97899, 3,    7800.07,  119.6,   0.97899
"SCN_CN15_9006_CEI109", 13.8, 1,    7800.09,   -0.4,     0.979, 2,    7800.07, -120.4,   0.97899, 3,    7800.07,  119.6,   0.97899
"SCN_CN15_9005_CEI109", 13.8, 1,    7800.09,   -0.4,     0.979, 2,    7800.07, -120.4,   0.97899, 3,    7800.07,  119.6,   0.97899
"SCN_CN15_9004_CEI109", 13.8, 1,    7800.09,   -0.4,     0.979, 2,    7800.07, -120.4,   0.97899, 3,    7800.07,  119.6,   0.97899
"SCN_CN15_9002_CEI109", 13.8, 1,    7810.68,   -0.3,   0.98033, 2,    7810.66, -120.3,   0.98032, 3,    7810.66,  119.7,   0.98032
"SCN_CN15_9003_CEI109", 13.8, 1,    7810.68,   -0.3,   0.98033, 2,    7810.66, -120.3,   0.98032, 3,    7810.66,  119.7,   0.98032
"SCN_CN15_9001_CEI109", 13.8, 1,    7810.68,   -0.3,   0.98033, 2,    7810.66, -120.3,   0.98032, 3,    7810.66,  119.7,   0.98032
"SCN_CN15_9122_CEI201_ATV", 13.8, 1,    7810.68,   -0.3,   0.98033, 2,    7810.66, -120.3,   0.98032, 3,    7810.66,  119.7,   0.98032
"SCN_CN15_9241_CEI109", 13.8, 1,    7793.56,   -0.4,   0.97818, 2,    7793.53, -120.4,   0.97817, 3,    7793.53,  119.6,   0.97817
"SCN_CN15_9204_CEI109", 13.8, 1,    7793.56,   -0.4,   0.97818, 2,    7793.53, -120.4,   0.97817, 3,    7793.53,  119.6,   0.97817
"SCN_CN15_9242_CEI109", 13.8, 1,    7793.56,   -0.4,   0.97818, 2,    7793.53, -120.4,   0.97817, 3,    7793.53,  119.6,   0.97817
"SCN_CN15_9243_CEI109", 13.8, 1,    7793.55,   -0.4,   0.97818, 2,    7793.53, -120.4,   0.97817, 3,    7793.53,  119.6,   0.97817
"SCN_CN15_9244_CEI109", 13.8, 1,    7793.55,   -0.4,   0.97818, 2,    7793.53, -120.4,   0.97817, 3,    7793.53,  119.6,   0.97817
