Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_CEI_MT_14813,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.43018E-006,    16.71,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.43042E-006,  -163.29
Line.L_CEI_MT_14814,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.4306E-006,    16.71,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.4307E-006,  -163.30
Line.L_CEI_MT_14815,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.4307E-006,    16.70,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.43083E-006,  -163.31
Line.L_CEI_MT_14816,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.4309E-006,    16.69,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.43113E-006,  -163.31
Line.L_CEI_MT_14817,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.43115E-006,    16.69,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.43136E-006,  -163.32
Line.L_CEI_MT_14818,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.43147E-006,    16.68,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.43168E-006,  -163.33
Line.L_CEI_MT_14819,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.4318E-006,    16.67,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.43202E-006,  -163.34
Line.L_CEI_MT_14820,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.43159E-006,    16.67,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.4318E-006,  -163.34
Line.L_CEI_MT_14821,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.43179E-006,    16.66,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.43189E-006,  -163.35
Line.L_CEI_MT_14822,   0.846891,   -26.16,   0.846888,  -146.16,    0.84689,    93.84,          0,     0.00, 3.43185E-006,    16.65,   0.846891,   153.84,   0.846888,    33.84,    0.84689,   -86.16,          0,     0.00, 3.43207E-006,  -163.35
